"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2025-01-01 02:00:17+08:00",1.0,270.37,0.0,3.17,21.1,0.47,7.29,8.01,2.34,123.1228,9.5911,"2025-01-01 02:00:17.321377+08:00","Bais"
"2025-01-01 02:00:19+08:00",1.0,313.76,0.0,3.43,40.77,1.71,4.77,8.02,1.27,120.5361,14.6761,"2025-01-01 02:00:19.961695+08:00","Balanga"
"2025-01-01 02:00:22+08:00",2.0,243.66,0.0,0.68,76.53,0.22,4.23,5.42,0.42,120.5649,18.0554,"2025-01-01 02:00:22.567884+08:00","Batac City"
"2025-01-01 02:00:24+08:00",1.0,307.08,0.03,11.31,17.52,5.6,5.49,8.5,2.91,121.05,13.75,"2025-01-01 02:00:24.916488+08:00","Batangas City"
"2025-01-01 02:00:26+08:00",1.0,283.72,0.0,2.83,21.1,0.34,8.64,9.27,1.65,122.8011,9.3636,"2025-01-01 02:00:26.249135+08:00","Bayawan"
"2025-01-01 02:00:27+08:00",1.0,216.96,0.0,0.56,42.56,9.3,3.66,4.05,0.0,123.7135,13.4083,"2025-01-01 02:00:27.611126+08:00","Baybay"
"2025-01-01 02:00:29+08:00",1.0,263.69,0.26,5.83,0.39,1.42,7.3,8.05,4.31,125.7675,8.7561,"2025-01-01 02:00:30.065904+08:00","Bayugan"
"2025-01-01 02:00:31+08:00",1.0,467.3,0.1,12.51,5.59,0.97,7.82,9.02,2.38,125.0336,11.0725,"2025-01-01 02:00:31.821099+08:00","Bislig"
"2025-01-01 02:00:33+08:00",1.0,300.41,0.0,11.14,35.76,15.02,4.44,8.12,2.63,121.0807,14.3427,"2025-01-01 02:00:33.536883+08:00","Biñan"
"2025-01-01 02:00:35+08:00",1.0,213.62,0.0,1.41,31.11,0.25,1.18,1.43,0.36,124.0055,11.0517,"2025-01-01 02:00:35.619291+08:00","Bogo"
"2025-01-01 02:00:37+08:00",1.0,175.24,0.0,0.57,21.1,0.14,0.68,0.92,0.18,125.4319,11.6081,"2025-01-01 02:00:37.806612+08:00","Borongan"
"2025-01-01 02:00:39+08:00",1.0,247.0,0.0,2.08,14.66,0.29,2.4,2.65,1.03,125.5436,8.9492,"2025-01-01 02:00:39.392553+08:00","Butuan"
"2025-01-01 02:00:41+08:00",1.0,310.42,0.0,5.57,8.4,0.74,3.75,4.23,2.28,125.5344,9.1236,"2025-01-01 02:00:41.922060+08:00","Cabadbaran"
"2025-01-01 02:00:44+08:00",1.0,467.3,0.0,8.48,26.82,1.22,9.2,11.63,3.71,120.9667,15.4833,"2025-01-01 02:00:44.495273+08:00","Cabanatuan City"
"2025-01-01 02:00:46+08:00",1.0,300.41,0.0,11.14,35.76,15.02,4.44,8.12,2.63,121.1262,14.2726,"2025-01-01 02:00:46.319637+08:00","Cabuyao"
"2025-01-01 02:00:48+08:00",1.0,208.62,0.0,0.93,37.91,0.14,1.02,1.33,0.3,123.2856,10.9506,"2025-01-01 02:00:48.291195+08:00","Cadiz"
"2025-01-01 02:00:50+08:00",2.0,433.92,0.0,7.8,25.03,2.09,10.81,11.63,2.12,124.6472,8.4822,"2025-01-01 02:00:50.869811+08:00","Cagayan de Oro"
"2025-01-01 02:00:53+08:00",1.0,243.66,0.0,4.46,35.05,3.04,2.13,4.41,1.19,120.8133,13.9324,"2025-01-01 02:00:53.493063+08:00","Calaca"
"2025-01-01 02:00:55+08:00",1.0,300.41,0.0,11.14,35.76,15.02,4.44,8.12,2.63,121.1653,14.2117,"2025-01-01 02:00:55.329764+08:00","Calamba"
"2025-01-01 02:00:56+08:00",1.0,220.3,0.0,8.4,35.76,6.86,2.92,3.86,0.1,121.1803,13.4117,"2025-01-01 02:00:56.961993+08:00","Calapan"
"2025-01-01 02:00:58+08:00",1.0,196.93,0.0,0.76,21.46,3.79,1.92,2.07,0.25,124.6,12.0667,"2025-01-01 02:00:58.912062+08:00","Calbayog City"
"2025-01-01 02:01:00+08:00",2.0,807.76,0.17,25.02,7.51,6.62,20.6,34.12,6.97,120.9667,14.65,"2025-01-01 02:01:00.655481+08:00","Caloocan City"
"2025-01-01 02:01:01+08:00",2.0,370.5,0.01,4.11,7.69,0.57,10.1,11.19,3.07,120.4517,17.1947,"2025-01-01 02:01:01.863744+08:00","Candon"
"2025-01-01 02:01:04+08:00",2.0,600.82,0.57,13.54,3.67,1.77,20.73,22.41,12.54,123.1964,10.3864,"2025-01-01 02:01:04.189559+08:00","Canlaon"
"2025-01-01 02:01:05+08:00",1.0,257.02,0.0,3.6,27.54,1.68,6.28,8.21,2.53,123.6402,10.1061,"2025-01-01 02:01:05.704211+08:00","Carcar"
"2025-01-01 02:01:07+08:00",1.0,300.41,0.0,11.14,35.76,15.02,4.44,8.12,2.63,121.0576,14.3132,"2025-01-01 02:01:07.222768+08:00","Carmona"
"2025-01-01 02:01:08+08:00",1.0,203.61,0.0,1.14,19.67,0.72,1.68,1.9,0.91,124.8861,11.7753,"2025-01-01 02:01:08.881677+08:00","Catbalogan"
"2025-01-01 02:01:10+08:00",1.0,363.83,0.0,3.3,31.47,0.32,7.9,8.92,3.83,121.7725,16.9347,"2025-01-01 02:01:10.701780+08:00","Cauayan"
"2025-01-01 02:01:12+08:00",3.0,1482.01,10.39,48.67,0.01,22.89,42.24,63.45,7.22,120.9169,14.4825,"2025-01-01 02:01:12.895086+08:00","Cavite City"
"2025-01-01 02:01:14+08:00",2.0,357.15,0.12,5.27,7.78,2.41,15.46,17.29,5.07,123.8907,10.3167,"2025-01-01 02:01:14.733386+08:00","Cebu City"
"2025-01-01 02:01:15+08:00",2.0,747.68,2.12,22.28,3.4,9.78,17.9,30.97,3.99,121.1,14.6333,"2025-01-01 02:01:16.093186+08:00","City of Marikina"
"2025-01-01 02:01:17+08:00",1.0,206.95,0.0,1.24,36.12,2.41,3.22,3.44,0.27,123.5833,12.3333,"2025-01-01 02:01:17.476574+08:00","City of Masbate"
"2025-01-01 02:01:19+08:00",2.0,397.21,0.01,5.57,17.7,1.37,10.37,11.53,2.25,122.65,11.15,"2025-01-01 02:01:19.595783+08:00","City of Passi"
"2025-01-01 02:01:21+08:00",1.0,211.95,0.0,0.7,37.55,3.13,2.01,2.27,0.47,123.9833,12.9833,"2025-01-01 02:01:21.274455+08:00","City of Sorsogon"
"2025-01-01 02:01:24+08:00",2.0,453.95,0.26,4.28,0.93,0.5,13.07,13.93,2.95,124.2464,7.2236,"2025-01-01 02:01:24.211686+08:00","Cotabato"
"2025-01-01 02:01:26+08:00",1.0,283.72,0.0,1.63,22.17,0.18,6.3,6.95,0.97,121.5047,17.7061,"2025-01-01 02:01:26.849246+08:00","Dagupan"
"2025-01-01 02:01:29+08:00",1.0,250.34,0.0,5.1,22.35,2.77,9.22,9.77,1.25,124.0272,10.5208,"2025-01-01 02:01:29.307791+08:00","Danao"
"2025-01-01 02:01:31+08:00",2.0,357.15,0.12,5.27,7.78,2.41,15.46,17.29,5.07,123.9469,10.2706,"2025-01-01 02:01:31.393307+08:00","Dapitan"
"2025-01-01 02:01:33+08:00",1.0,367.17,0.0,14.91,30.04,15.74,7.02,11.57,2.91,120.9367,14.3294,"2025-01-01 02:01:33.566806+08:00","Dasmariñas"
"2025-01-01 02:01:35+08:00",1.0,343.8,1.79,5.48,0.34,1.19,7.1,9.26,3.1,125.6128,7.0731,"2025-01-01 02:01:35.943165+08:00","Davao"
"2025-01-01 02:01:37+08:00",2.0,407.22,0.17,5.36,1.63,0.5,10.14,10.96,2.09,125.3572,6.7497,"2025-01-01 02:01:37.203857+08:00","Digos"
"2025-01-01 02:01:39+08:00",1.0,196.93,0.0,1.07,32.54,0.34,0.7,0.77,0.48,123.3414,8.5894,"2025-01-01 02:01:39.725792+08:00","Dipolog"
"2025-01-01 02:01:41+08:00",1.0,257.02,0.0,4.11,40.41,1.04,4.6,5.34,4.31,123.3081,9.3103,"2025-01-01 02:01:41.259177+08:00","Dumaguete"
"2025-01-01 02:01:43+08:00",1.0,277.04,0.0,2.46,31.11,0.51,5.08,5.5,2.28,124.5225,8.5631,"2025-01-01 02:01:43.480880+08:00","El Salvador"
"2025-01-01 02:01:44+08:00",1.0,208.62,0.0,1.09,35.05,0.16,0.89,1.18,0.17,123.4992,10.8403,"2025-01-01 02:01:45.031590+08:00","Escalante"
"2025-01-01 02:01:46+08:00",3.0,961.3,0.63,22.62,4.07,3.58,28.23,38.81,18.24,120.9464,15.3072,"2025-01-01 02:01:46.792797+08:00","Gapan"
"2025-01-01 02:01:48+08:00",2.0,480.65,0.04,4.76,6.44,0.49,15.33,16.19,3.2,125.1717,6.1128,"2025-01-01 02:01:48.535507+08:00","General Santos"
"2025-01-01 02:01:50+08:00",1.0,367.17,0.0,14.91,30.04,15.74,7.02,11.57,2.91,120.8817,14.3869,"2025-01-01 02:01:50.272899+08:00","General Trias"
"2025-01-01 02:01:52+08:00",1.0,208.62,0.0,1.78,26.11,0.13,0.69,0.78,0.44,125.1167,8.8333,"2025-01-01 02:01:52.543616+08:00","Gingoog City"
"2025-01-01 02:01:54+08:00",1.0,370.5,0.0,7.11,27.9,1.18,8.29,9.21,4.37,122.8706,10.0989,"2025-01-01 02:01:54.186278+08:00","Himamaylan"
"2025-01-01 02:01:55+08:00",2.0,534.06,0.01,7.63,18.95,0.66,15.0,16.98,5.0,121.8892,17.1485,"2025-01-01 02:01:55.590297+08:00","Ilagan"
"2025-01-01 02:01:58+08:00",1.0,236.99,0.0,4.58,27.54,2.89,3.39,3.84,0.71,124.4,8.25,"2025-01-01 02:01:58.220816+08:00","Iligan City"
"2025-01-01 02:02:00+08:00",1.0,277.04,0.0,2.34,32.54,0.92,4.87,5.29,1.12,122.55,10.75,"2025-01-01 02:02:00.488032+08:00","Iloilo City"
"2025-01-01 02:02:01+08:00",3.0,1482.01,10.39,48.67,0.01,22.89,42.24,63.45,7.22,120.9367,14.4297,"2025-01-01 02:02:01.947012+08:00","Imus"
"2025-01-01 02:02:03+08:00",1.0,240.33,0.0,1.71,26.11,7.63,5.22,5.82,1.05,123.4167,13.4167,"2025-01-01 02:02:04.080320+08:00","Iriga City"
"2025-01-01 02:02:06+08:00",1.0,287.06,0.0,4.41,32.19,1.13,4.53,5.2,1.82,122.9888,10.2048,"2025-01-01 02:02:06.459228+08:00","Isabela"
"2025-01-01 02:02:08+08:00",2.0,594.14,0.01,15.42,15.74,2.33,20.01,21.83,15.96,122.8122,9.9889,"2025-01-01 02:02:08.316915+08:00","Kabankalan"
"2025-01-01 02:02:10+08:00",2.0,727.65,0.52,17.99,0.76,3.16,22.85,26.29,26.6,125.0894,7.0083,"2025-01-01 02:02:10.283518+08:00","Kidapawan"
"2025-01-01 02:02:12+08:00",2.0,580.79,0.04,10.37,7.42,1.54,15.3,17.69,14.44,124.8469,6.5031,"2025-01-01 02:02:12.183370+08:00","Koronadal"
"2025-01-01 02:02:13+08:00",1.0,250.34,0.0,2.53,32.9,1.13,3.55,4.36,0.78,122.9208,10.4233,"2025-01-01 02:02:14.041349+08:00","La Carlota"
"2025-01-01 02:02:16+08:00",1.0,283.72,0.0,4.54,12.16,0.81,6.34,7.01,4.37,125.7022,6.0872,"2025-01-01 02:02:16.496473+08:00","Lamitan"
"2025-01-01 02:02:18+08:00",2.0,243.66,0.0,0.68,76.53,0.22,4.23,5.42,0.42,120.5936,18.1989,"2025-01-01 02:02:18.584188+08:00","Laoag"
"2025-01-01 02:02:19+08:00",2.0,357.15,0.12,5.27,7.78,2.41,15.46,17.29,5.07,123.9494,10.3103,"2025-01-01 02:02:19.793784+08:00","Lapu-Lapu City"
"2025-01-01 02:02:21+08:00",3.0,1482.01,10.39,48.67,0.01,22.89,42.24,63.45,7.22,120.9828,14.4506,"2025-01-01 02:02:21.556661+08:00","Las Piñas"
"2025-01-01 02:02:22+08:00",1.0,240.33,0.0,2.27,31.47,8.23,4.24,4.87,0.84,123.7333,13.1333,"2025-01-01 02:02:23.036702+08:00","Legazpi City"
"2025-01-01 02:02:25+08:00",1.0,236.99,0.0,1.39,33.26,10.37,5.71,6.3,0.8,123.5325,13.2403,"2025-01-01 02:02:25.884095+08:00","Ligao"
"2025-01-01 02:02:27+08:00",1.0,247.0,0.0,3.26,35.76,1.74,2.09,4.96,1.79,121.1667,13.95,"2025-01-01 02:02:27.742816+08:00","Lipa City"
"2025-01-01 02:02:29+08:00",1.0,267.03,0.0,2.08,28.97,0.78,5.27,5.65,1.0,122.5967,10.8794,"2025-01-01 02:02:29.857083+08:00","Lucena"
"2025-01-01 02:02:31+08:00",1.0,267.03,0.0,2.08,28.97,0.78,5.27,5.65,1.0,122.4347,10.8925,"2025-01-01 02:02:31.152238+08:00","Maasin"
"2025-01-01 02:02:32+08:00",2.0,594.14,0.01,14.22,23.96,2.74,16.04,19.68,19.0,120.5736,15.2216,"2025-01-01 02:02:33.028930+08:00","Mabalacat City"
"2025-01-01 02:02:34+08:00",3.0,1188.28,11.96,30.85,0.07,18.6,29.1,46.77,5.26,121.0327,14.5503,"2025-01-01 02:02:34.330743+08:00","Makati City"
"2025-01-01 02:02:36+08:00",2.0,487.33,0.0,5.23,35.41,1.0,19.73,23.78,1.6,119.9379,15.6361,"2025-01-01 02:02:36.267484+08:00","Malabon"
"2025-01-01 02:02:38+08:00",1.0,460.63,0.13,14.57,1.74,1.58,8.83,10.87,16.72,125.0833,8.15,"2025-01-01 02:02:38.413087+08:00","Malaybalay"
"2025-01-01 02:02:39+08:00",2.0,527.38,0.03,9.25,17.17,1.94,12.94,19.33,5.83,120.8117,14.8419,"2025-01-01 02:02:39.840194+08:00","Malolos"
"2025-01-01 02:02:41+08:00",3.0,1188.28,11.96,30.85,0.07,18.6,29.1,46.77,5.26,121.0409,14.5832,"2025-01-01 02:02:41.137274+08:00","Mandaluyong City"
"2025-01-01 02:02:42+08:00",2.0,357.15,0.12,5.27,7.78,2.41,15.46,17.29,5.07,123.9333,10.3333,"2025-01-01 02:02:42.619648+08:00","Mandaue City"
"2025-01-01 02:02:44+08:00",2.0,807.76,0.17,25.02,7.51,6.62,20.6,34.12,6.97,120.9822,14.6042,"2025-01-01 02:02:44.373009+08:00","Manila"
"2025-01-01 02:02:46+08:00",3.0,634.19,0.08,14.57,6.17,2.27,26.57,29.72,25.84,124.2928,7.9986,"2025-01-01 02:02:46.566875+08:00","Marawi"
"2025-01-01 02:02:48+08:00",1.0,190.26,0.0,1.34,37.55,0.59,0.59,0.68,0.1,125.4708,9.7339,"2025-01-01 02:02:48.211271+08:00","Mati"
"2025-01-01 02:02:50+08:00",2.0,807.76,0.17,25.02,7.51,6.62,20.6,34.12,6.97,120.9608,14.7369,"2025-01-01 02:02:50.646375+08:00","Meycauayan"
"2025-01-01 02:02:52+08:00",2.0,480.65,0.0,7.28,21.46,0.89,11.08,13.75,3.42,120.9031,15.7161,"2025-01-01 02:02:52.445044+08:00","Muñoz"
"2025-01-01 02:02:54+08:00",1.0,210.29,0.0,0.44,38.27,3.76,2.54,3.26,0.23,123.1814,13.6192,"2025-01-01 02:02:54.760137+08:00","Naga"
"2025-01-01 02:02:55+08:00",2.0,807.76,0.17,25.02,7.51,6.62,20.6,34.12,6.97,120.95,14.6667,"2025-01-01 02:02:56.001998+08:00","Navotas"
"2025-01-01 02:02:58+08:00",1.0,427.25,0.0,6.43,21.64,1.83,9.04,11.16,0.79,120.2828,14.8292,"2025-01-01 02:02:58.197550+08:00","Olongapo"
"2025-01-01 02:03:00+08:00",1.0,280.38,0.01,3.0,15.74,0.34,3.86,4.51,1.49,124.6075,11.0064,"2025-01-01 02:03:00.104084+08:00","Ormoc"
"2025-01-01 02:03:02+08:00",1.0,195.27,0.0,0.64,34.33,0.1,0.55,0.62,0.25,123.8044,8.4858,"2025-01-01 02:03:02.199997+08:00","Oroquieta"
"2025-01-01 02:03:03+08:00",1.0,273.71,0.03,6.43,7.87,1.06,4.86,6.47,6.78,123.8333,8.15,"2025-01-01 02:03:03.805521+08:00","Ozamiz City"
"2025-01-01 02:03:05+08:00",2.0,487.33,0.11,9.77,2.82,2.18,13.58,15.56,20.01,123.437,7.8257,"2025-01-01 02:03:05.116885+08:00","Pagadian"
"2025-01-01 02:03:07+08:00",1.0,417.23,0.01,6.43,26.82,0.97,6.92,8.27,3.99,121.0833,15.55,"2025-01-01 02:03:07.199415+08:00","Palayan City"
"2025-01-01 02:03:08+08:00",1.0,290.39,0.96,3.73,0.38,0.72,6.06,7.89,2.98,125.6842,7.3081,"2025-01-01 02:03:08.661136+08:00","Panabo"
"2025-01-01 02:03:10+08:00",3.0,1188.28,11.96,30.85,0.07,18.6,29.1,46.77,5.26,121.0175,14.4816,"2025-01-01 02:03:10.347372+08:00","Paranaque City"
"2025-01-01 02:03:12+08:00",3.0,1188.28,11.96,30.85,0.07,18.6,29.1,46.77,5.26,121.065,14.587,"2025-01-01 02:03:12.594306+08:00","Pasig"
"2025-01-01 02:03:13+08:00",1.0,216.96,0.0,1.2,22.71,0.35,2.24,2.58,0.26,118.7333,9.7333,"2025-01-01 02:03:13.824029+08:00","Puerto Princesa City"
"2025-01-01 02:03:15+08:00",2.0,747.68,2.12,22.28,3.4,9.78,17.9,30.97,3.99,121.0333,14.6333,"2025-01-01 02:03:15.906828+08:00","Quezon City"
"2025-01-01 02:03:17+08:00",1.0,337.12,0.0,2.29,38.62,0.23,6.12,6.75,1.35,121.6201,17.1189,"2025-01-01 02:03:17.981881+08:00","Roxas"
"2025-01-01 02:03:19+08:00",1.0,208.62,0.0,1.09,35.05,0.16,0.89,1.18,0.17,123.4242,10.9447,"2025-01-01 02:03:19.371995+08:00","Sagay"
"2025-01-01 02:03:21+08:00",1.0,313.76,0.0,3.43,40.77,1.71,4.77,8.02,1.27,120.5431,14.7678,"2025-01-01 02:03:21.340234+08:00","Samal"
"2025-01-01 02:03:23+08:00",1.0,467.3,0.0,8.48,26.82,1.22,9.2,11.63,3.71,120.8931,15.5448,"2025-01-01 02:03:23.587067+08:00","San Carlos"
"2025-01-01 02:03:25+08:00",2.0,507.36,0.0,5.18,45.42,2.41,23.94,26.05,1.69,120.3166,16.6159,"2025-01-01 02:03:25.695419+08:00","San Fernando"
"2025-01-01 02:03:27+08:00",1.0,303.75,0.01,2.64,20.74,0.29,8.5,9.95,1.71,121.8712,17.8927,"2025-01-01 02:03:27.491872+08:00","San Jose"
"2025-01-01 02:03:29+08:00",1.0,287.06,0.0,2.83,38.27,1.03,4.08,6.74,2.44,121.0453,14.8139,"2025-01-01 02:03:29.177900+08:00","San Jose del Monte"
"2025-01-01 02:03:31+08:00",1.0,333.79,0.0,3.04,42.2,0.43,5.92,6.76,2.82,120.4583,17.7422,"2025-01-01 02:03:31.162231+08:00","San Juan"
"2025-01-01 02:03:32+08:00",2.0,727.65,0.04,16.11,13.95,3.22,16.54,23.53,5.38,120.6197,14.9696,"2025-01-01 02:03:32.487728+08:00","San Pablo"
"2025-01-01 02:03:33+08:00",2.0,587.46,0.1,9.0,10.28,0.81,17.91,20.48,7.03,121.8833,17.2,"2025-01-01 02:03:33.836689+08:00","San Pedro"
"2025-01-01 02:03:35+08:00",1.0,467.3,0.0,8.48,26.82,1.22,9.2,11.63,3.71,120.9378,15.4238,"2025-01-01 02:03:35.411172+08:00","Santa Rosa"
"2025-01-01 02:03:37+08:00",1.0,300.41,0.0,1.8,21.99,0.29,5.32,6.2,1.79,120.4449,17.2939,"2025-01-01 02:03:37.125485+08:00","Santiago"
"2025-01-01 02:03:38+08:00",1.0,327.11,0.0,2.14,38.98,0.23,6.27,7.0,1.16,121.7645,17.3997,"2025-01-01 02:03:39.061518+08:00","Santo Tomas"
"2025-01-01 02:03:41+08:00",1.0,233.65,0.0,1.8,34.33,0.86,3.81,4.52,0.5,122.9667,10.8,"2025-01-01 02:03:41.142405+08:00","Silay City"
"2025-01-01 02:03:43+08:00",1.0,373.84,0.0,5.23,28.97,0.78,8.46,9.09,2.5,122.4042,9.7519,"2025-01-01 02:03:43.343433+08:00","Sipalay"
"2025-01-01 02:03:44+08:00",1.0,190.26,0.0,1.34,37.55,0.59,0.59,0.68,0.1,125.5,9.75,"2025-01-01 02:03:44.915734+08:00","Surigao City"
"2025-01-01 02:03:46+08:00",1.0,236.99,0.01,2.49,21.99,7.87,5.04,6.17,1.84,123.7336,13.3586,"2025-01-01 02:03:46.571650+08:00","Tabaco"
"2025-01-01 02:03:47+08:00",1.0,310.42,0.0,1.84,21.28,0.18,5.67,6.12,1.08,121.4443,17.4189,"2025-01-01 02:03:47.984424+08:00","Tabuk"
"2025-01-01 02:03:49+08:00",1.0,210.29,0.01,2.23,14.31,0.47,2.2,2.94,2.44,125.0,11.25,"2025-01-01 02:03:49.385252+08:00","Tacloban City"
"2025-01-01 02:03:51+08:00",2.0,787.74,2.32,11.14,0.21,1.31,23.58,25.8,13.81,124.6764,6.6925,"2025-01-01 02:03:51.851952+08:00","Tacurong"
"2025-01-01 02:03:53+08:00",1.0,263.69,0.0,9.08,32.9,8.94,3.8,6.5,1.14,120.9337,14.1059,"2025-01-01 02:03:53.163295+08:00","Tagaytay City"
"2025-01-01 02:03:54+08:00",3.0,1188.28,11.96,30.85,0.07,18.6,29.1,46.77,5.26,121.0792,14.5243,"2025-01-01 02:03:54.754130+08:00","Taguig"
"2025-01-01 02:03:57+08:00",1.0,205.28,0.0,0.33,37.55,0.16,2.05,2.8,0.15,122.9226,14.1343,"2025-01-01 02:03:57.185599+08:00","Talisay"
"2025-01-01 02:03:59+08:00",1.0,257.02,0.0,7.37,33.62,7.09,3.08,6.24,1.6,121.1498,14.0863,"2025-01-01 02:03:59.684335+08:00","Tanauan"
"2025-01-01 02:04:01+08:00",1.0,240.33,0.0,2.12,10.46,0.42,2.51,3.0,2.76,126.1986,9.0783,"2025-01-01 02:04:01.416762+08:00","Tandag"
"2025-01-01 02:04:03+08:00",1.0,233.65,0.0,1.8,34.33,0.86,3.81,4.52,0.5,122.9306,10.6339,"2025-01-01 02:04:03.483182+08:00","Tangub"
"2025-01-01 02:04:04+08:00",1.0,270.37,0.0,3.17,21.1,0.47,7.29,8.01,2.34,123.1583,9.5153,"2025-01-01 02:04:04.751061+08:00","Tanjay"
"2025-01-01 02:04:07+08:00",2.0,627.52,0.02,13.37,18.95,1.48,16.28,20.45,6.97,120.5986,15.4889,"2025-01-01 02:04:07.151546+08:00","Tarlac City"
"2025-01-01 02:04:08+08:00",1.0,216.96,0.0,1.3,36.12,0.86,1.81,2.89,0.65,121.5911,14.0289,"2025-01-01 02:04:08.322663+08:00","Tayabas"
"2025-01-01 02:04:09+08:00",1.0,226.97,0.0,2.53,31.83,0.81,3.91,4.79,1.41,123.6333,10.3833,"2025-01-01 02:04:09.942539+08:00","Toledo City"
"2025-01-01 02:04:11+08:00",1.0,313.76,0.0,2.51,38.62,0.28,7.66,8.91,1.44,121.7269,17.6131,"2025-01-01 02:04:11.865016+08:00","Tuguegarao"
"2025-01-01 02:04:13+08:00",2.0,667.57,0.0,17.65,22.17,1.97,16.13,20.65,4.43,120.5711,15.9761,"2025-01-01 02:04:13.384895+08:00","Urdaneta"
"2025-01-01 02:04:14+08:00",1.0,236.99,0.0,1.84,25.39,0.24,1.89,2.2,0.87,124.5725,11.1089,"2025-01-01 02:04:14.829315+08:00","Valencia"
"2025-01-01 02:04:16+08:00",2.0,807.76,0.17,25.02,7.51,6.62,20.6,34.12,6.97,120.9667,14.7,"2025-01-01 02:04:16.334670+08:00","Valenzuela"
"2025-01-01 02:04:18+08:00",1.0,205.28,0.0,0.8,37.91,0.4,1.78,2.13,0.24,123.0778,10.9,"2025-01-01 02:04:18.893636+08:00","Victorias"
"2025-01-01 02:04:20+08:00",1.0,300.41,0.0,1.69,55.08,0.33,4.76,5.6,1.12,120.3869,17.5747,"2025-01-01 02:04:20.623080+08:00","Vigan"
"2025-01-01 02:04:22+08:00",2.0,580.79,0.0,22.96,19.13,4.53,12.07,12.83,11.53,122.0696,6.9135,"2025-01-01 02:04:22.962177+08:00","Zamboanga City"
"2025-01-01 04:00:01+08:00",1.0,390.53,0.0,5.83,38.62,3.07,8.81,10.86,2.91,119.9811,16.1561,"2025-01-01 04:00:01.205189+08:00","Alaminos"
"2025-01-01 04:00:03+08:00",2.0,500.68,0.02,8.65,16.27,2.0,14.47,18.29,5.38,120.5833,15.15,"2025-01-01 04:00:03.865152+08:00","Angeles City"
"2025-01-01 04:00:05+08:00",1.0,383.85,0.0,2.64,34.69,0.4,7.51,8.4,1.9,121.19,15.6181,"2025-01-01 04:00:05.110460+08:00","Antipolo"
"2025-01-01 04:00:06+08:00",1.0,208.62,0.0,1.25,35.05,1.68,2.65,2.87,0.33,123.5085,12.2285,"2025-01-01 04:00:06.578295+08:00","Bacolod"
"2025-01-01 04:00:08+08:00",3.0,1174.93,3.86,42.5,0.39,15.26,32.64,52.69,5.57,120.929,14.459,"2025-01-01 04:00:09.087512+08:00","Bacoor"
"2025-01-01 04:00:10+08:00",1.0,250.34,0.0,2.55,31.47,1.01,3.33,4.03,0.82,122.8333,10.5333,"2025-01-01 04:00:10.290774+08:00","Bago City"
"2025-01-01 04:00:11+08:00",1.0,367.17,0.1,4.41,6.97,1.12,8.83,10.69,2.98,120.5931,16.4164,"2025-01-01 04:00:11.820865+08:00","Baguio"
"2025-01-01 04:00:12+08:00",1.0,280.38,0.01,3.47,16.81,0.4,6.5,7.22,2.66,123.1228,9.5911,"2025-01-01 04:00:13.027585+08:00","Bais"
"2025-01-01 04:00:14+08:00",1.0,307.08,0.0,2.83,43.99,1.54,4.6,7.43,1.25,120.5361,14.6761,"2025-01-01 04:00:14.294315+08:00","Balanga"
"2025-01-01 04:00:15+08:00",2.0,236.99,0.0,0.6,77.96,0.2,4.07,5.08,0.38,120.5649,18.0554,"2025-01-01 04:00:15.497693+08:00","Batac City"
"2025-01-01 04:00:16+08:00",1.0,287.06,0.03,9.51,18.77,4.89,4.72,7.41,3.17,121.05,13.75,"2025-01-01 04:00:16.821898+08:00","Batangas City"
"2025-01-01 04:00:18+08:00",1.0,303.75,0.01,3.21,15.2,0.32,9.66,10.36,2.12,122.8011,9.3636,"2025-01-01 04:00:18.293380+08:00","Bayawan"
"2025-01-01 04:00:19+08:00",1.0,216.96,0.0,0.58,41.84,9.78,3.39,3.74,0.05,123.7135,13.4083,"2025-01-01 04:00:19.657440+08:00","Baybay"
"2025-01-01 04:00:21+08:00",1.0,260.35,0.25,4.76,0.31,1.04,7.11,7.66,3.55,125.7675,8.7561,"2025-01-01 04:00:21.611619+08:00","Bayugan"
"2025-01-01 04:00:23+08:00",1.0,417.23,0.11,8.57,5.54,0.7,7.53,8.57,2.41,125.0336,11.0725,"2025-01-01 04:00:23.951815+08:00","Bislig"
"2025-01-01 04:00:25+08:00",1.0,337.12,0.0,12.34,36.84,15.14,5.31,9.82,3.39,121.0807,14.3427,"2025-01-01 04:00:25.893343+08:00","Biñan"
"2025-01-01 04:00:28+08:00",1.0,206.95,0.0,1.23,33.26,0.22,1.17,1.41,0.29,124.0055,11.0517,"2025-01-01 04:00:28.312198+08:00","Bogo"
"2025-01-01 04:00:30+08:00",1.0,173.57,0.0,0.43,21.28,0.11,0.55,0.75,0.16,125.4319,11.6081,"2025-01-01 04:00:30.796938+08:00","Borongan"
"2025-01-01 04:00:32+08:00",1.0,267.03,0.0,2.96,7.51,0.37,4.23,4.7,1.76,125.5436,8.9492,"2025-01-01 04:00:32.290549+08:00","Butuan"
"2025-01-01 04:00:33+08:00",1.0,303.75,0.0,5.1,6.71,0.66,4.09,4.56,2.47,125.5344,9.1236,"2025-01-01 04:00:33.826346+08:00","Cabadbaran"
